trade_id,entry_timestamp,exit_timestamp,entry_zscore,entry_signal,entry_beta,entry_spread,direction,position_usdt,leg_a_usdt,leg_b_usdt,kelly_fraction,signal_strength,stop_zscore,target_zscore,min_hold_hours,exit_zscore,exit_reason,hours_held,partial_pnl_usdt,gross_pnl_pct,fee_cost_pct,net_pnl_pct,net_pnl_usdt,max_adverse_zscore,max_favorable_zscore,prediction_error_at_entry,beta_uncertainty_at_entry,is_winner
158,2024-06-06 17:00:00+00:00,2024-06-08 01:00:00+00:00,-2.1825,2.1825,1.0073,-0.015834,LONG_SPREAD,248.01,123.56,124.45,0.0455,NORMAL,3.6825,0.2182,26.19,0.4687,TARGET,32.0,3.99,0.018991,0.003,0.015991,7.96,1.6004,-2.1825,-0.015834,0.004191,True
159,2024-06-11 07:00:00+00:00,2024-06-12 19:00:00+00:00,2.2625,-2.2625,1.0049,0.012393,SHORT_SPREAD,257.1,128.24,128.86,0.0455,NORMAL,3.7625,-0.2262,27.15,-1.0833,TARGET,36.0,1.59,0.019705,0.003,0.016705,5.88,-1.9176,2.6774,0.012393,0.00454,True
160,2024-06-14 08:00:00+00:00,2024-06-15 12:00:00+00:00,2.0989,-2.0989,1.0182,0.011269,SHORT_SPREAD,238.52,118.18,120.34,0.0455,NORMAL,3.5989,-0.2099,25.19,-0.4336,TARGET,28.0,1.55,0.014398,0.003,0.011398,4.27,-1.4779,2.4179,0.011269,0.004696,True
161,2024-06-17 07:00:00+00:00,2024-06-19 06:00:00+00:00,-2.8062,2.8062,1.0123,-0.016627,LONG_SPREAD,318.89,158.46,160.42,0.0455,NORMAL,4.3062,0.2806,33.67,0.6004,TARGET,47.0,3.24,0.019681,0.003,0.016681,8.56,2.1913,-2.8062,-0.016627,0.00487,True
162,2024-06-19 19:00:00+00:00,2024-06-20 20:00:00+00:00,-2.03,2.03,0.9945,-0.012303,LONG_SPREAD,230.68,115.66,115.02,0.0455,NORMAL,3.53,0.203,24.36,0.6328,TARGET,25.0,1.3,0.015695,0.003,0.012695,4.23,4.1185,-2.2069,-0.012303,0.004683,True
163,2024-06-22 03:00:00+00:00,2024-06-25 03:00:00+00:00,-5.0,5.0,1.0018,-0.033538,LONG_SPREAD,568.18,283.84,284.34,0.0455,STRONG,5.0,0.5,60.0,1.0783,TARGET,72.0,15.5,0.04223,0.003,0.03923,37.79,1.8995,-5.0,-0.033538,0.004796,True
164,2024-06-26 06:00:00+00:00,2024-06-27 20:00:00+00:00,2.4837,-2.4837,0.9698,0.020389,SHORT_SPREAD,282.24,143.29,138.96,0.0455,NORMAL,3.9837,-0.2484,29.8,-0.7162,TARGET,38.0,3.27,0.028206,0.003,0.025206,10.38,-1.823,3.3504,0.020389,0.004809,True
165,2024-06-30 22:00:00+00:00,2024-07-02 05:00:00+00:00,2.5748,-2.5748,1.0268,0.026242,SHORT_SPREAD,292.6,144.36,148.23,0.0455,NORMAL,4.0748,-0.2575,30.9,-1.8888,TARGET,31.0,4.69,0.047369,0.003,0.044369,17.67,-2.7905,2.6686,0.026242,0.005059,True
166,2024-07-02 06:00:00+00:00,2024-07-03 16:00:00+00:00,-2.0952,2.0952,1.0144,-0.022392,LONG_SPREAD,238.09,118.19,119.9,0.0455,NORMAL,3.5952,0.2095,25.14,0.6139,TARGET,34.0,2.53,0.029251,0.003,0.026251,8.78,1.4632,-2.1741,-0.022392,0.004976,True
167,2024-07-05 02:00:00+00:00,2024-07-06 14:00:00+00:00,2.9063,-2.9063,0.9856,0.032004,SHORT_SPREAD,330.26,166.33,163.93,0.0455,NORMAL,4.4063,-0.2906,34.88,-0.4842,TARGET,36.0,9.7,0.037898,0.003,0.034898,21.22,-1.2922,2.9063,0.032004,0.005009,True
168,2024-07-08 19:00:00+00:00,2024-07-09 20:00:00+00:00,-2.0269,2.0269,0.972,-0.023246,LONG_SPREAD,230.32,116.79,113.53,0.0455,NORMAL,3.5269,0.2027,24.32,0.6401,TARGET,25.0,2.8,0.032373,0.003,0.029373,9.57,1.2379,-2.0269,-0.023246,0.00425,True
169,2024-07-11 02:00:00+00:00,2024-07-12 03:00:00+00:00,-2.0508,2.0508,0.9619,-0.024423,LONG_SPREAD,233.04,118.79,114.26,0.0455,NORMAL,3.5508,0.2051,24.61,0.5584,TARGET,25.0,3.87,0.032446,0.003,0.029446,10.74,0.7444,-2.0508,-0.024423,0.004249,True
170,2024-07-16 16:00:00+00:00,2024-07-17 19:00:00+00:00,2.1752,-2.1752,0.9671,0.025112,SHORT_SPREAD,247.18,125.66,121.52,0.0455,NORMAL,3.6752,-0.2175,26.1,-0.4686,TARGET,27.0,6.54,0.029335,0.003,0.026335,13.04,-1.8827,2.1752,0.025112,0.004151,True
171,2024-07-21 14:00:00+00:00,2024-07-23 21:00:00+00:00,4.5477,-4.5477,0.99,0.047514,SHORT_SPREAD,413.43,207.76,205.68,0.0455,STRONG,5.0,-0.4548,54.57,-0.5945,TARGET,55.0,14.8,0.053955,0.003,0.050955,35.86,-2.8777,4.9602,0.047514,0.004267,True
172,2024-07-24 01:00:00+00:00,2024-07-25 21:00:00+00:00,-3.0242,3.0242,1.0136,-0.033186,LONG_SPREAD,343.66,170.67,172.99,0.0455,STRONG,4.5242,0.3024,36.29,0.3775,TARGET,44.0,10.53,0.039783,0.003,0.036783,23.17,1.9959,-3.4388,-0.033186,0.00446,True
173,2024-08-04 16:00:00+00:00,2024-08-06 00:00:00+00:00,-2.2682,2.2682,0.976,-0.024544,LONG_SPREAD,257.75,130.44,127.31,0.0455,NORMAL,3.7682,0.2268,27.22,0.4873,TARGET,32.0,5.89,0.030266,0.003,0.027266,12.92,0.8623,-2.9621,-0.024544,0.005142,True
174,2024-08-08 15:00:00+00:00,2024-08-10 05:00:00+00:00,3.1217,-3.1217,0.9936,0.03603,SHORT_SPREAD,354.74,177.94,176.8,0.0455,STRONG,4.6217,-0.3122,37.46,-0.4175,TARGET,38.0,9.6,0.042184,0.003,0.039184,23.5,-1.3896,3.1217,0.03603,0.004038,True
175,2024-08-11 03:00:00+00:00,2024-08-12 15:00:00+00:00,2.2005,-2.2005,0.9925,0.02561,SHORT_SPREAD,250.06,125.5,124.56,0.0455,NORMAL,3.7005,-0.2201,26.41,-0.3302,TARGET,36.0,4.87,0.031508,0.003,0.028508,12.0,-1.3146,2.3606,0.02561,0.003982,True
176,2024-08-15 07:00:00+00:00,2024-08-16 10:00:00+00:00,2.213,-2.213,1.0086,0.02032,SHORT_SPREAD,251.47,125.2,126.27,0.0455,NORMAL,3.713,-0.2213,26.56,-0.517,TARGET,27.0,3.07,0.025934,0.003,0.022934,8.83,-0.6453,2.213,0.02032,0.004428,True
177,2024-08-20 17:00:00+00:00,2024-08-22 05:00:00+00:00,2.6966,-2.6966,1.0337,0.025094,SHORT_SPREAD,306.43,150.68,155.75,0.0455,NORMAL,4.1966,-0.2697,32.36,-0.5881,TARGET,36.0,5.6,0.02983,0.003,0.02683,13.82,-1.3334,3.5552,0.025094,0.004626,True
178,2024-08-22 13:00:00+00:00,2024-08-26 00:00:00+00:00,5.0,-5.0,1.0617,0.057245,SHORT_SPREAD,454.55,220.47,234.08,0.0455,STRONG,5.0,-0.5,60.0,-1.0144,TARGET,83.0,29.39,0.068765,0.003,0.065765,59.29,-2.913,5.0,0.057245,0.004675,True
179,2024-08-27 14:00:00+00:00,2024-08-29 07:00:00+00:00,-3.2527,3.2527,1.0403,-0.035426,LONG_SPREAD,369.63,181.16,188.47,0.0455,STRONG,4.7527,0.3253,39.03,0.3555,TARGET,41.0,12.3,0.042907,0.003,0.039907,27.05,1.0689,-3.2527,-0.035426,0.00449,True
180,2024-08-29 22:00:00+00:00,2024-08-31 10:00:00+00:00,-2.0881,2.0881,1.0269,-0.021963,LONG_SPREAD,237.28,117.06,120.22,0.0455,NORMAL,3.5881,0.2088,25.06,0.2842,TARGET,36.0,2.59,0.027401,0.003,0.024401,8.38,0.7185,-2.0881,-0.021963,0.004634,True
181,2024-09-03 19:00:00+00:00,2024-09-05 04:00:00+00:00,2.1961,-2.1961,1.0199,0.02628,SHORT_SPREAD,249.55,123.55,126.01,0.0455,NORMAL,3.6961,-0.2196,26.35,-0.7984,TARGET,33.0,3.48,0.033229,0.003,0.030229,11.03,-0.7984,2.1961,0.02628,0.005013,True
182,2024-09-08 03:00:00+00:00,2024-09-09 06:00:00+00:00,2.201,-2.201,1.0318,0.029116,SHORT_SPREAD,250.11,123.1,127.02,0.0455,NORMAL,3.701,-0.2201,26.41,-0.8954,TARGET,27.0,3.82,0.036874,0.003,0.033874,12.29,-1.3667,2.7614,0.029116,0.00559,True
183,2024-09-18 16:00:00+00:00,2024-09-19 23:00:00+00:00,-2.5634,2.5634,0.9535,-0.02519,LONG_SPREAD,291.29,149.11,142.18,0.0455,NORMAL,4.0634,0.2563,30.76,0.941,TARGET,31.0,6.08,0.037927,0.003,0.034927,16.26,5.0,-2.5634,-0.02519,0.005115,True
184,2024-09-20 00:00:00+00:00,2024-09-21 02:00:00+00:00,2.1492,-2.1492,1.004,0.025143,SHORT_SPREAD,244.22,121.87,122.36,0.0455,NORMAL,3.6492,-0.2149,25.79,-0.5506,TARGET,26.0,2.77,0.029328,0.003,0.026328,9.2,-2.4008,2.9251,0.025143,0.004672,True
185,2024-09-24 18:00:00+00:00,2024-09-26 12:00:00+00:00,-2.0033,2.0033,0.9978,-0.021705,LONG_SPREAD,227.65,113.95,113.7,0.0455,NORMAL,3.5033,0.2003,24.04,0.2089,TARGET,42.0,4.99,0.025218,0.003,0.022218,10.05,0.9782,-2.6464,-0.021705,0.004722,True
186,2024-10-06 12:00:00+00:00,2024-10-07 20:00:00+00:00,2.0084,-2.0084,0.9626,0.02025,SHORT_SPREAD,228.23,116.29,111.94,0.0455,NORMAL,3.5084,-0.2008,24.1,-0.2668,TARGET,32.0,2.32,0.023452,0.003,0.020452,6.98,-0.8938,2.0407,0.02025,0.004635,True
187,2024-10-08 00:00:00+00:00,2024-10-09 11:00:00+00:00,2.4265,-2.4265,0.9669,0.025662,SHORT_SPREAD,275.73,140.19,135.54,0.0455,NORMAL,3.9265,-0.2426,29.12,-0.4172,TARGET,35.0,3.93,0.02954,0.003,0.02654,11.25,-0.5514,2.4265,0.025662,0.004636,True
188,2024-10-11 19:00:00+00:00,2024-10-12 01:00:00+00:00,2.0898,-2.0898,0.9797,0.018258,SHORT_SPREAD,474.94,239.91,235.03,0.0455,NORMAL,3.5898,-0.209,25.08,5.0,STOPLOSS,6.0,0.0,-0.031398,0.003,-0.034398,-16.34,1.0512,5.0,0.018258,0.00501,False
189,2024-10-12 02:00:00+00:00,2024-10-13 20:00:00+00:00,3.3923,-3.3923,0.9957,0.031334,SHORT_SPREAD,385.49,193.16,192.33,0.0455,STRONG,4.8923,-0.3392,40.71,-0.746,TARGET,42.0,11.3,0.037169,0.003,0.034169,24.47,-1.4654,3.3923,0.031334,0.004995,True
190,2024-10-14 16:00:00+00:00,2024-10-16 12:00:00+00:00,-2.1475,2.1475,0.9976,-0.018525,LONG_SPREAD,244.03,122.16,121.87,0.0455,NORMAL,3.6475,0.2147,25.77,0.369,TARGET,44.0,2.57,0.022967,0.003,0.019967,7.44,0.9181,-2.1475,-0.018525,0.004876,True
191,2024-10-18 18:00:00+00:00,2024-10-20 03:00:00+00:00,2.5378,-2.5378,0.9799,0.023118,SHORT_SPREAD,288.38,145.66,142.73,0.0455,NORMAL,4.0378,-0.2538,30.45,-0.5323,TARGET,33.0,3.81,0.027233,0.003,0.024233,10.8,-1.6559,2.5378,0.023118,0.005173,True
192,2024-10-20 13:00:00+00:00,2024-10-21 03:00:00+00:00,-2.2862,2.2862,0.9588,-0.019154,LONG_SPREAD,259.79,132.63,127.16,0.0455,NORMAL,3.7862,0.2286,27.43,-4.0815,STOPLOSS,14.0,2.77,-0.016783,0.003,-0.019783,-2.37,0.8542,-4.0815,-0.019154,0.005078,False
193,2024-10-21 04:00:00+00:00,2024-10-21 08:00:00+00:00,-2.3743,2.3743,0.9351,-0.020836,LONG_SPREAD,539.62,278.86,260.76,0.0455,NORMAL,3.8743,0.2374,28.49,-5.0,STOPLOSS,4.0,0.0,-0.0296,0.003,-0.0326,-17.59,-1.894,-5.0,-0.020836,0.00477,False
194,2024-10-21 09:00:00+00:00,2024-10-23 12:00:00+00:00,-3.8728,3.8728,0.9029,-0.037024,LONG_SPREAD,440.09,231.27,208.82,0.0455,STRONG,5.0,0.3873,46.47,1.2041,TARGET,51.0,11.52,0.050307,0.003,0.047307,32.34,1.5282,-3.8728,-0.037024,0.00458,True
195,2024-10-24 23:00:00+00:00,2024-10-26 03:00:00+00:00,-2.2555,2.2555,0.8596,-0.02321,LONG_SPREAD,256.31,137.83,118.48,0.0455,NORMAL,3.7555,0.2255,27.07,0.9722,TARGET,28.0,3.38,0.033654,0.003,0.030654,11.24,0.9722,-2.2555,-0.02321,0.004709,True
196,2024-11-06 02:00:00+00:00,2024-11-06 03:00:00+00:00,2.8342,-2.8342,0.8641,0.022648,SHORT_SPREAD,644.13,345.54,298.58,0.0455,NORMAL,4.3342,-0.2834,34.01,4.5377,STOPLOSS,1.0,0.0,-0.015006,0.003,-0.018006,-11.6,2.8342,4.5377,0.022648,0.005191,False
197,2024-11-06 04:00:00+00:00,2024-11-08 06:00:00+00:00,3.2638,-3.2638,0.8801,0.027211,SHORT_SPREAD,370.88,197.26,173.62,0.0455,STRONG,4.7638,-0.3264,39.17,-0.7775,TARGET,50.0,9.66,0.035375,0.003,0.032375,21.66,-0.7775,3.2638,0.027211,0.005066,True
198,2024-11-09 00:00:00+00:00,2024-11-10 04:00:00+00:00,2.0442,-2.0442,0.924,0.017643,SHORT_SPREAD,232.29,120.74,111.56,0.0455,NORMAL,3.5442,-0.2044,24.53,3.749,STOPLOSS,28.0,3.62,-0.016609,0.003,-0.019609,-0.93,-0.5352,3.749,0.017643,0.00465,False
199,2024-11-10 05:00:00+00:00,2024-11-11 18:00:00+00:00,2.215,-2.215,0.9506,0.020446,SHORT_SPREAD,251.7,129.04,122.66,0.0455,NORMAL,3.715,-0.2215,26.58,4.333,STOPLOSS,37.0,3.93,-0.018394,0.003,-0.021394,-1.45,-3.6871,4.333,0.020446,0.004522,False
200,2024-11-11 19:00:00+00:00,2024-11-12 06:00:00+00:00,2.9855,-2.9855,0.9159,0.027395,SHORT_SPREAD,339.26,177.07,162.19,0.0455,NORMAL,4.4855,-0.2986,35.83,4.5639,STOPLOSS,11.0,6.29,-0.01678,0.003,-0.01978,-0.42,0.2994,4.5639,0.027395,0.003777,False
201,2024-11-13 15:00:00+00:00,2024-11-14 18:00:00+00:00,2.0359,-2.0359,0.9589,0.020288,SHORT_SPREAD,231.35,118.1,113.25,0.0455,NORMAL,3.5359,-0.2036,24.43,-0.6356,TARGET,27.0,5.94,0.024954,0.003,0.021954,11.02,-2.2414,2.0359,0.020288,0.003674,True
202,2024-11-15 15:00:00+00:00,2024-11-16 21:00:00+00:00,-2.4983,2.4983,0.9459,-0.021563,LONG_SPREAD,283.9,145.9,138.0,0.0455,NORMAL,3.9983,0.2498,29.98,-4.2312,STOPLOSS,30.0,4.16,-0.021089,0.003,-0.024089,-2.68,4.1403,-4.2312,-0.021563,0.003683,False
203,2024-11-16 22:00:00+00:00,2024-11-19 12:00:00+00:00,-4.3889,4.3889,0.9007,-0.045485,LONG_SPREAD,398.99,209.92,189.07,0.0455,STRONG,5.0,0.4389,52.67,0.5412,TARGET,62.0,20.87,0.054105,0.003,0.051105,41.26,4.7076,-5.0,-0.045485,0.003155,True
204,2024-11-22 21:00:00+00:00,2024-11-23 23:00:00+00:00,2.1605,-2.1605,0.7861,0.03204,SHORT_SPREAD,245.51,137.46,108.06,0.0455,NORMAL,3.6605,-0.2161,25.93,-0.8518,TARGET,26.0,8.01,0.047018,0.003,0.044018,18.81,-2.8048,2.8789,0.03204,0.002381,True
205,2024-11-24 00:00:00+00:00,2024-11-25 12:00:00+00:00,-2.9739,2.9739,0.7515,-0.048122,LONG_SPREAD,270.35,154.36,116.0,0.0455,NORMAL,4.4739,0.2974,35.69,0.5217,TARGET,36.0,10.37,0.058872,0.003,0.055872,25.48,4.1308,-3.3413,-0.048122,0.002044,True
206,2024-12-02 04:00:00+00:00,2024-12-03 23:00:00+00:00,3.1297,-3.1297,0.7516,0.054351,SHORT_SPREAD,284.51,162.43,122.09,0.0455,STRONG,4.6297,-0.313,37.56,-0.72,TARGET,43.0,14.16,0.070201,0.003,0.067201,33.28,-1.3148,3.1297,0.054351,0.00204,True
207,2024-12-12 14:00:00+00:00,2024-12-13 17:00:00+00:00,2.2198,-2.2198,0.77,0.033718,SHORT_SPREAD,252.25,142.51,109.73,0.0455,NORMAL,3.7198,-0.222,26.64,-0.6426,TARGET,27.0,5.85,0.043296,0.003,0.040296,16.01,-1.6701,2.7659,0.033718,0.00194,True
208,2024-12-14 22:00:00+00:00,2024-12-16 01:00:00+00:00,-2.1859,2.1859,0.7692,-0.029524,LONG_SPREAD,248.4,140.4,108.0,0.0455,NORMAL,3.6859,0.2186,26.23,0.3867,TARGET,27.0,6.89,0.036681,0.003,0.033681,15.26,0.9363,-2.1859,-0.029524,0.002031,True
209,2024-12-20 11:00:00+00:00,2024-12-22 07:00:00+00:00,-2.1168,2.1168,0.7705,-0.024312,LONG_SPREAD,240.55,135.87,104.68,0.0455,NORMAL,3.6168,0.2117,25.4,0.5207,TARGET,44.0,3.92,0.031071,0.003,0.028071,10.67,1.1088,-2.1168,-0.024312,0.002465,True
210,2024-12-24 11:00:00+00:00,2024-12-25 13:00:00+00:00,2.0101,-2.0101,0.7915,0.020238,SHORT_SPREAD,228.42,127.5,100.92,0.0455,NORMAL,3.5101,-0.201,24.12,-0.4931,TARGET,26.0,2.48,0.025262,0.003,0.022262,7.56,-0.4968,2.229,0.020238,0.002338,True
211,2025-01-02 01:00:00+00:00,2025-01-03 03:00:00+00:00,2.003,-2.003,0.8064,0.016958,SHORT_SPREAD,227.62,126.01,101.61,0.0455,NORMAL,3.503,-0.2003,24.04,-0.4271,TARGET,26.0,2.16,0.021269,0.003,0.018269,6.31,-1.2572,3.218,0.016958,0.002661,True
212,2025-01-03 08:00:00+00:00,2025-01-04 11:00:00+00:00,2.015,-2.015,0.8228,0.015412,SHORT_SPREAD,228.98,125.62,103.36,0.0455,NORMAL,3.515,-0.2015,24.18,-0.3267,TARGET,27.0,1.71,0.018777,0.003,0.015777,5.33,-2.3282,2.015,0.015412,0.002649,True
213,2025-01-04 20:00:00+00:00,2025-01-06 02:00:00+00:00,2.4085,-2.4085,0.81,0.017931,SHORT_SPREAD,273.69,151.21,122.48,0.0455,NORMAL,3.9085,-0.2408,28.9,-0.4094,TARGET,30.0,5.15,0.021371,0.003,0.018371,10.18,-1.5959,3.4963,0.017931,0.002485,True
214,2025-01-07 05:00:00+00:00,2025-01-08 17:00:00+00:00,-2.3698,2.3698,0.8233,-0.018211,LONG_SPREAD,269.29,147.7,121.6,0.0455,NORMAL,3.8698,0.237,28.44,0.4911,TARGET,36.0,3.3,0.022129,0.003,0.019129,8.45,1.3322,-2.6045,-0.018211,0.00254,True
215,2025-01-10 15:00:00+00:00,2025-01-11 18:00:00+00:00,-2.1084,2.1084,0.8051,-0.015725,LONG_SPREAD,239.59,132.73,106.86,0.0455,NORMAL,3.6084,0.2108,25.3,0.2937,TARGET,27.0,2.57,0.017609,0.003,0.014609,6.07,0.7204,-2.1439,-0.015725,0.002821,True
216,2025-01-12 14:00:00+00:00,2025-01-13 17:00:00+00:00,2.209,-2.209,0.8006,0.016378,SHORT_SPREAD,251.02,139.41,111.61,0.0455,NORMAL,3.709,-0.2209,26.51,-1.2368,TARGET,27.0,2.45,0.0264,0.003,0.0234,8.32,-2.2546,2.209,0.016378,0.002897,True
217,2025-01-14 06:00:00+00:00,2025-01-15 09:00:00+00:00,2.1644,-2.1644,0.8057,0.016448,SHORT_SPREAD,245.95,136.21,109.74,0.0455,NORMAL,3.6644,-0.2164,25.97,-0.3808,TARGET,27.0,2.02,0.01985,0.003,0.01685,6.16,-0.3808,3.2365,0.016448,0.003028,True
218,2025-01-15 11:00:00+00:00,2025-01-15 13:00:00+00:00,2.2662,-2.2662,0.8196,0.016967,SHORT_SPREAD,515.03,283.05,231.99,0.0455,NORMAL,3.7662,-0.2266,27.19,4.0216,STOPLOSS,2.0,0.0,-0.013935,0.003,-0.016935,-8.72,1.6841,4.0216,0.016967,0.003048,False
219,2025-01-15 14:00:00+00:00,2025-01-17 04:00:00+00:00,2.9244,-2.9244,0.8291,0.022723,SHORT_SPREAD,332.32,181.69,150.63,0.0455,NORMAL,4.4244,-0.2924,35.09,-0.5187,TARGET,38.0,5.26,0.026717,0.003,0.023717,13.14,-1.6753,2.9244,0.022723,0.003007,True
220,2025-01-17 21:00:00+00:00,2025-01-19 03:00:00+00:00,-2.4238,2.4238,0.836,-0.018701,LONG_SPREAD,275.44,150.02,125.41,0.0455,NORMAL,3.9238,0.2424,29.09,0.2654,TARGET,30.0,3.66,0.02151,0.003,0.01851,8.76,1.4484,-2.4238,-0.018701,0.002844,True
221,2025-01-20 07:00:00+00:00,2025-01-21 14:00:00+00:00,2.2837,-2.2837,0.8417,0.019123,SHORT_SPREAD,259.51,140.91,118.6,0.0455,NORMAL,3.7837,-0.2284,27.4,-1.199,TARGET,31.0,3.05,0.029151,0.003,0.026151,9.83,-2.2195,2.2837,0.019123,0.002935,True
222,2025-01-25 15:00:00+00:00,2025-01-27 06:00:00+00:00,3.1988,-3.1988,0.8319,0.025057,SHORT_SPREAD,363.5,198.43,165.07,0.0455,STRONG,4.6988,-0.3199,38.39,-0.5388,TARGET,39.0,6.91,0.030324,0.003,0.027324,16.84,-2.6906,3.3984,0.025057,0.003017,True
223,2025-01-27 15:00:00+00:00,2025-01-29 04:00:00+00:00,-2.3481,2.3481,0.8394,-0.02063,LONG_SPREAD,266.83,145.07,121.76,0.0455,NORMAL,3.8481,0.2348,28.18,0.6591,TARGET,37.0,2.73,0.02605,0.003,0.02305,8.88,1.6249,-2.3481,-0.02063,0.003151,True
224,2025-02-02 16:00:00+00:00,2025-02-03 19:00:00+00:00,-2.0171,2.0171,0.8175,-0.017597,LONG_SPREAD,229.22,126.12,103.1,0.0455,NORMAL,3.5171,0.2017,24.21,0.677,TARGET,27.0,4.44,0.023671,0.003,0.020671,9.18,4.0381,-2.0171,-0.017597,0.003302,True
225,2025-02-04 22:00:00+00:00,2025-02-06 03:00:00+00:00,-2.342,2.342,0.8339,-0.020382,LONG_SPREAD,266.13,145.12,121.01,0.0455,NORMAL,3.842,0.2342,28.1,0.9905,TARGET,29.0,4.38,0.027675,0.003,0.024675,10.95,1.3904,-2.9261,-0.020382,0.002404,True
226,2025-02-06 06:00:00+00:00,2025-02-07 15:00:00+00:00,2.326,-2.326,0.8243,0.018444,SHORT_SPREAD,264.32,144.89,119.43,0.0455,NORMAL,3.826,-0.2326,27.91,-0.5245,TARGET,33.0,3.64,0.024757,0.003,0.021757,9.39,-1.6464,2.326,0.018444,0.002465,True
227,2025-02-11 01:00:00+00:00,2025-02-12 13:00:00+00:00,2.5381,-2.5381,0.8129,0.019573,SHORT_SPREAD,288.42,159.1,129.33,0.0455,NORMAL,4.0381,-0.2538,30.46,-0.9066,TARGET,36.0,5.54,0.029313,0.003,0.026313,13.13,-1.2301,2.5381,0.019573,0.002567,True
228,2025-02-12 16:00:00+00:00,2025-02-13 19:00:00+00:00,-2.1329,2.1329,0.8109,-0.019948,LONG_SPREAD,242.37,133.84,108.53,0.0455,NORMAL,3.6329,0.2133,25.59,0.2697,TARGET,27.0,3.12,0.020502,0.003,0.017502,7.36,1.1183,-2.1329,-0.019948,0.002669,True
229,2025-02-14 09:00:00+00:00,2025-02-15 13:00:00+00:00,2.3333,-2.3333,0.7965,0.018746,SHORT_SPREAD,265.15,147.59,117.56,0.0455,NORMAL,3.8333,-0.2333,28.0,-1.2243,TARGET,28.0,4.8,0.031673,0.003,0.028673,12.41,-1.2243,2.7104,0.018746,0.002578,True
230,2025-02-21 10:00:00+00:00,2025-02-22 22:00:00+00:00,2.2031,-2.2031,0.7983,0.016455,SHORT_SPREAD,250.35,139.21,111.14,0.0455,NORMAL,3.7031,-0.2203,26.44,-0.3623,TARGET,36.0,3.98,0.020705,0.003,0.017705,8.41,-2.162,2.5307,0.016455,0.002917,True
231,2025-02-23 16:00:00+00:00,2025-02-25 12:00:00+00:00,-2.4553,2.4553,0.8056,-0.022138,LONG_SPREAD,279.02,154.53,124.49,0.0455,NORMAL,3.9553,0.2455,29.46,0.4107,TARGET,44.0,3.57,0.023964,0.003,0.020964,9.42,1.7773,-2.6908,-0.022138,0.003011,True
232,2025-02-26 18:00:00+00:00,2025-02-28 08:00:00+00:00,-2.5394,2.5394,0.7941,-0.022582,LONG_SPREAD,288.57,160.85,127.72,0.0455,NORMAL,4.0394,0.2539,30.47,0.8875,TARGET,38.0,4.77,0.028808,0.003,0.025808,12.22,2.8968,-3.2097,-0.022582,0.003182,True
233,2025-02-28 09:00:00+00:00,2025-03-01 11:00:00+00:00,2.0573,-2.0573,0.8118,0.015869,SHORT_SPREAD,233.78,129.03,104.75,0.0455,NORMAL,3.5573,-0.2057,24.69,-0.6042,TARGET,26.0,3.62,0.022893,0.003,0.019893,8.27,-0.6042,2.0573,0.015869,0.003271,True
234,2025-03-02 15:00:00+00:00,2025-03-02 16:00:00+00:00,2.0235,-2.0235,0.819,0.016298,SHORT_SPREAD,459.89,252.82,207.07,0.0455,NORMAL,3.5235,-0.2024,24.28,4.2972,STOPLOSS,1.0,0.0,-0.020169,0.003,-0.023169,-10.66,2.0235,4.2972,0.016298,0.003238,False
235,2025-03-02 17:00:00+00:00,2025-03-04 22:00:00+00:00,4.3911,-4.3911,0.8384,0.038318,SHORT_SPREAD,498.98,271.43,227.56,0.0455,STRONG,5.0,-0.4391,52.69,-0.4627,TARGET,53.0,18.79,0.045534,0.003,0.042534,40.02,-3.8011,4.3911,0.038318,0.003094,True
236,2025-03-05 09:00:00+00:00,2025-03-06 11:00:00+00:00,2.0622,-2.0622,0.8766,0.01936,SHORT_SPREAD,234.34,124.87,109.47,0.0455,NORMAL,3.5622,-0.2062,24.75,-0.7212,TARGET,26.0,2.73,0.028041,0.003,0.025041,8.6,-0.906,3.1467,0.01936,0.003197,True
237,2025-03-07 00:00:00+00:00,2025-03-08 06:00:00+00:00,-2.4991,2.4991,0.9019,-0.027321,LONG_SPREAD,283.99,149.32,134.67,0.0455,NORMAL,3.9991,0.2499,29.99,0.5463,TARGET,30.0,5.34,0.031795,0.003,0.028795,13.51,0.5463,-2.4991,-0.027321,0.003175,True
238,2025-03-08 13:00:00+00:00,2025-03-09 19:00:00+00:00,2.4446,-2.4446,0.883,0.024246,SHORT_SPREAD,277.8,147.52,130.27,0.0455,NORMAL,3.9446,-0.2445,29.34,-2.047,TARGET,30.0,4.51,0.050015,0.003,0.047015,17.57,-2.3409,3.4822,0.024246,0.003294,True
239,2025-03-10 03:00:00+00:00,2025-03-11 04:00:00+00:00,-2.0086,2.0086,0.8896,-0.024936,LONG_SPREAD,228.25,120.79,107.45,0.0455,NORMAL,3.5086,0.2009,24.1,2.1594,TARGET,25.0,3.22,0.050349,0.003,0.047349,14.03,2.1594,-2.6432,-0.024936,0.003524,True
240,2025-03-12 11:00:00+00:00,2025-03-13 18:00:00+00:00,2.5266,-2.5266,0.8816,0.030002,SHORT_SPREAD,287.11,152.59,134.52,0.0455,NORMAL,4.0266,-0.2527,30.32,-0.426,TARGET,31.0,5.79,0.037558,0.003,0.034558,15.71,-2.1334,3.6302,0.030002,0.003281,True
